Date,ABEV3,B3SA3,BBAS3,BBDC4,BBSE3,BPAC11,ELET3,EMBR3,ENEV3,EQTL3,GGBR4,ITSA4,ITUB4,JBSS3,PETR3,PRIO3,RAIL3,RENT3,SUZB3,VALE3,BNB,BTC,ETH,USDT,XRP,IMA-B5,IMA-B5MAIS,IMA-S,IRFM-1,IRFM-1MAIS
2021-05-20,15.24,16.1,12.37,22.13,18.65,29.83,40.96,16.15,16.88,25.09,20.18,6.78,17.72,27.73,14.69,17.73,20.19,60.09,61.72,90.37,2074.1207999999997,215088.60899999997,14672.407875,5.29253675,6.231236999999999,7048.57182,9659.110391,4818.520654,11703.206173,15771.849701
2021-05-21,15.3,16.19,12.4,22.24,18.66,29.67,41.0,16.66,16.74,25.19,19.92,6.82,17.81,27.59,14.83,18.02,19.95,60.49,63.35,88.98,1750.273348,199977.46958,13045.605887,5.37349574,5.3938702,7056.037809,9666.360496,4819.493776,11705.071052,15789.906184
2021-05-24,15.32,16.29,12.49,22.18,18.62,30.64,41.52,17.05,16.99,25.13,19.35,6.83,17.76,27.55,14.99,19.2,20.78,61.8,62.82,89.29,1834.64385,206056.3155,14074.305825,5.322285749999999,5.2717694999999996,7057.687721,9632.226954,4820.369642,11705.260565,15767.660106
2021-05-25,15.3,15.87,12.32,22.07,18.45,30.45,42.38,17.27,17.23,24.75,18.94,6.79,17.58,27.86,14.72,18.83,20.71,60.79,63.17,87.06,1832.706624,204602.39296000003,14421.375808,5.3370643200000005,5.19418816,7047.878538,9634.114489,4821.089486,11709.599518,15809.381065
2021-05-26,15.18,15.96,12.52,22.57,18.35,30.25,42.44,16.85,17.22,24.86,19.15,6.85,17.82,27.87,14.85,18.85,20.78,60.99,60.78,89.63,2014.22703,208472.12579999998,15321.871589999999,5.3189361,5.47987455,7049.333192,9660.971483,4821.604728,11712.206374,15846.464204
2021-05-27,15.37,15.85,12.69,22.71,18.49,30.75,42.24,17.87,17.15,24.84,19.47,6.77,17.67,27.6,14.73,19.33,20.83,59.39,61.16,90.27,1924.8657179999998,201241.34259000001,14331.360204,5.241966809999999,5.08377015,7055.773123,9720.396106,4822.059779,11714.253188,15903.033517
2021-05-28,15.51,16.32,12.74,22.76,18.46,30.73,42.36,17.43,17.65,24.79,19.21,6.87,17.96,27.62,15.59,19.66,20.86,59.58,60.12,90.76,1720.4471640000002,186315.165,12613.216676,5.22596732,4.6977804800000005,7075.114512,9761.616777,4822.690659,11714.801379,15932.56856
2021-05-31,15.6,16.37,12.72,22.71,18.47,31.07,43.06,17.28,18.46,24.11,19.37,6.84,17.9,27.74,15.55,19.73,20.65,60.26,59.33,93.35,1845.532328,194594.25592,14130.629684,5.21772172,5.4410178799999995,7073.129073,9741.344151,4823.443225,11715.245745,15908.140311
2021-06-01,16.31,16.52,12.9,23.22,19.02,30.5,44.03,17.98,18.24,24.42,20.07,7.11,18.56,28.28,15.89,19.66,21.33,61.72,57.95,92.07,1866.6346509999998,188974.15884,13565.770803000001,5.14986982,5.20549954,7074.488201,9796.353789,4824.16225,11714.619822,15902.033733
2021-06-02,16.83,15.88,13.37,24.13,19.02,30.32,44.2,17.82,17.79,24.22,19.64,7.35,19.17,27.85,16.68,20.28,21.66,62.27,57.91,93.37,2035.844448,190610.70732000002,13734.53994,5.07590754,5.19923976,7081.428874,9884.34519,4825.067276,11717.283794,15939.460252
2021-06-04,16.84,16.09,13.57,24.11,19.1,30.56,44.8,17.26,17.94,24.27,19.09,7.51,19.58,27.2,16.88,20.5,21.27,64.11,57.25,91.82,1974.2030150000003,186080.63935,13565.48175,5.05202475,4.89448035,7089.132773,9953.162959,4825.971293,11721.789206,15979.141447
2021-06-07,17.03,16.14,13.87,24.41,19.43,30.55,45.55,17.48,17.89,24.31,18.76,7.61,20.04,27.28,16.76,19.7,21.1,64.45,58.13,90.93,1806.5494079999999,169404.36779999998,13080.077613,5.046613529999999,4.355939339999999,7080.439637,9923.503525,4826.77622,11721.258228,15949.6702
2021-06-08,17.02,15.24,13.78,24.24,19.19,30.88,44.42,17.55,17.4,24.04,18.44,7.54,19.9,26.81,17.16,19.32,21.2,64.18,56.74,89.4,1774.6607999999999,167999.44425,12634.846125,5.036525999999999,4.39790175,7082.211841,9948.54841,4827.467262,11722.401009,15960.003709
2021-06-09,16.78,15.31,13.52,24.12,19.17,30.36,44.41,17.3,17.22,23.89,18.87,7.56,20.17,27.07,17.22,19.0,20.8,63.04,58.32,91.25,1899.755509,188979.32961999997,13192.996883,5.06260621,4.65561337,7085.65299,9950.03254,4828.201971,11720.956221,15938.883079
2021-06-10,16.79,14.93,13.48,24.16,19.5,30.2,44.51,20.0,17.22,24.53,18.91,7.52,20.1,26.87,17.23,19.52,21.07,62.91,57.35,90.95,1776.5489360000001,185270.04688,12486.192344,5.05671656,4.38993568,7074.80169,9916.008338,4828.797527,11719.640768,15903.69804
2021-06-11,16.46,15.06,13.44,24.06,19.4,29.57,44.59,21.02,16.91,24.09,19.41,7.4,19.86,26.87,17.1,19.69,20.56,61.6,57.6,92.99,1767.753366,190942.53965999998,12032.604795,5.1171,4.33674225,7068.596294,9878.550955,4829.481691,11722.471235,15877.191091
2021-06-14,16.93,15.23,13.59,23.96,19.67,29.61,44.51,21.07,17.38,24.76,18.88,7.44,19.79,27.05,17.07,19.38,20.73,62.1,57.11,92.49,1872.540606,205082.81694000002,13062.546948000001,5.06060601,4.50500703,7070.272085,9911.107543,4830.238435,11723.041811,15891.695653
2021-06-15,16.62,15.56,13.54,23.98,19.81,30.51,43.83,21.38,17.66,24.92,18.68,7.46,19.79,26.56,17.2,20.08,20.48,61.95,56.83,90.68,1849.928286,202535.32157,12830.315371,5.0437,4.37087042,7062.89548,9895.773817,4830.83413,11723.145231,15909.908688
2021-06-16,16.59,15.78,13.64,24.1,19.76,30.61,44.18,20.44,17.91,24.1,17.73,7.53,20.19,26.33,17.26,20.05,20.21,61.68,56.74,87.96,1754.6696749999999,193769.312,11965.416760000002,5.0534891,4.20483855,7064.869476,9894.898902,4831.517402,11723.578496,15904.150059
2021-06-17,16.52,16.03,13.32,24.0,19.85,30.58,42.83,20.23,17.86,24.14,17.06,7.46,19.95,25.84,16.72,19.14,20.08,60.2,55.06,86.13,1765.2805759999999,190484.50679999997,11872.092557999998,5.0059,4.210963079999999,7021.494374,9814.404714,4832.324027,11720.776989,15861.868251
2021-06-18,16.3,16.22,13.3,23.69,20.02,30.7,45.4,20.0,17.9,24.2,17.11,7.39,19.59,25.77,16.77,19.0,20.31,60.42,55.69,88.72,1713.4482980000002,181942.99636000002,11346.969982000002,5.0924536400000004,4.05014452,7010.991182,9744.583971,4833.198517,11721.871261,15798.698133
2021-06-21,16.27,15.93,13.19,23.75,20.11,30.75,46.72,20.35,17.82,24.7,17.57,7.41,19.68,25.83,17.12,19.42,20.04,60.81,57.15,89.55,1362.5334,158871.99599999998,9480.48534,5.0215221,3.0443949,7037.645976,9783.440211,4834.115752,11725.845243,15860.695242
2021-06-22,15.89,15.86,12.91,23.31,20.16,30.23,46.24,20.08,17.57,24.18,17.53,7.47,19.42,25.92,17.14,19.33,19.84,60.6,57.35,90.6,1296.11223,161097.65336,9303.354284000001,4.96334888,2.70128726,7017.98037,9749.88053,4834.96656,11722.710189,15837.798863
2021-06-23,15.63,15.89,12.91,23.21,19.5,30.3,45.67,19.66,17.37,23.79,17.52,7.4,19.28,26.18,17.18,19.49,19.69,61.56,56.77,91.96,1470.838538,167250.14581000002,9776.402613000002,4.96918335,3.16825793,7022.190148,9784.584598,4835.823972,11724.237169,15841.853743
2021-06-24,15.6,15.86,12.94,23.38,19.26,30.1,45.07,19.61,17.49,24.8,18.1,7.42,19.29,26.74,17.44,19.45,19.91,62.04,58.47,92.09,1514.942847,170337.34146000003,9774.037218000001,4.9137,3.30298914,7032.778765,9834.34428,4836.697926,11728.446511,15886.985845
2021-06-25,14.73,15.58,12.55,22.65,18.88,29.57,43.53,19.1,17.09,24.8,18.14,7.25,18.68,26.17,17.16,19.08,19.52,61.18,57.06,93.22,1386.9548550000002,155868.999,8932.447095000001,4.932513300000001,3.0183153000000003,7039.368576,9808.892993,4837.63367,11731.404892,15892.245547
2021-06-28,15.2,15.86,12.46,22.54,19.02,30.49,43.73,18.99,17.29,24.77,17.98,7.17,18.47,26.5,17.09,18.77,19.59,61.8,58.23,91.73,1427.238852,169773.12196000002,10257.968396000002,4.92636976,3.1708211600000005,7059.339627,9840.332092,4838.589731,11736.70888,15954.013368
2021-06-29,15.02,15.91,12.37,22.4,18.74,30.68,43.04,18.61,17.24,24.38,17.8,7.13,18.28,26.4,17.32,18.98,19.58,62.07,58.87,93.31,1486.175292,177593.18972999998,10698.350889,4.9568911799999995,3.49490068,7063.517057,9834.541262,4839.485725,11740.658912,15974.203692
2021-06-30,14.83,15.9,12.26,22.08,18.23,30.52,42.4,18.87,16.98,24.18,17.42,7.04,18.07,26.68,17.68,19.49,19.13,61.66,58.43,93.93,1506.7279500000002,174034.65534000003,11297.801424000001,4.97009058,3.5048504400000002,7063.914963,9822.075061,4840.405223,11740.071506,15942.355071
2021-07-01,14.94,15.43,12.13,21.81,18.34,30.15,42.65,18.74,16.87,23.64,17.03,7.05,18.01,26.71,17.37,20.54,19.73,60.21,58.94,92.29,1451.841188,169314.67536,10645.943636,5.04860952,3.3314160000000004,7061.665581,9821.939956,4841.32227,11740.927241,15912.833562
2021-07-02,15.14,15.52,12.26,22.33,18.27,31.46,42.78,18.95,17.06,23.85,17.51,7.09,18.21,27.08,17.52,21.26,19.73,62.1,57.83,94.2,1453.42435,171011.2705,10897.799850000001,5.05901725,3.31923725,7074.944623,9867.838563,4842.203371,11745.154534,15927.33139
2021-07-05,15.59,15.23,12.19,21.93,18.08,31.41,42.16,18.98,16.87,23.83,17.46,6.99,17.96,26.82,17.33,21.49,19.77,61.76,58.13,93.86,1539.06021,171504.58980000002,11180.65056,5.0925273,3.3244230000000003,7075.652802,9853.804766,4843.085742,11743.815518,15900.160682
2021-07-06,15.25,15.05,12.0,21.66,17.84,30.72,41.88,18.69,16.81,23.69,17.39,6.97,17.76,26.3,16.68,20.24,19.34,60.63,58.0,94.36,1663.111938,177867.02064,12070.943567999999,5.19793938,3.45489912,7066.225285,9827.54043,4843.986632,11743.118888,15861.145364
2021-07-07,15.44,15.38,12.16,21.82,18.04,30.97,42.24,18.69,17.51,23.86,17.65,7.09,18.01,26.59,16.77,19.84,20.25,63.92,59.54,94.63,1714.25792,177179.3957,12119.135955,5.2335926,3.4114611499999996,7073.351771,9878.156033,4844.957791,11746.489349,15900.007852
2021-07-08,15.08,15.27,12.13,21.57,17.84,30.43,41.94,18.21,17.32,23.69,17.12,7.05,17.77,26.6,16.43,19.58,19.98,63.11,59.57,94.27,1632.683108,172807.71877000004,11147.904738,5.25579684,3.27619749,7071.532864,9857.148115,4845.796207,11745.42421,15885.515793
2021-07-12,15.34,15.8,12.44,22.11,18.29,30.71,42.84,19.7,17.61,23.99,17.89,7.18,18.01,26.82,16.6,19.44,20.11,63.69,59.06,95.44,1635.5474100000001,171293.549,10527.520569999999,5.1719654,3.253817,7065.713488,9828.336077,4847.519764,11750.394603,15871.800481
2021-07-13,15.47,16.02,12.38,22.09,18.0,31.15,42.58,19.12,17.89,23.55,17.96,7.16,18.12,26.89,16.67,19.57,20.38,63.75,58.1,96.0,1595.0165560000003,168948.99782,10018.384784000002,5.16323244,3.19746668,7066.014434,9813.368256,4848.519917,11750.796479,15847.167377
2021-07-14,15.56,16.18,12.47,22.19,18.23,31.62,43.41,18.63,17.99,23.85,17.72,7.17,18.15,26.98,16.56,19.35,20.74,66.07,57.42,95.48,1569.0971699999998,166420.64141999997,10114.021584,5.07161412,3.14275788,7078.235047,9875.164322,4849.593168,11757.332791,15917.610987
2021-07-15,15.31,16.07,12.28,21.86,17.93,32.19,43.19,18.27,17.92,23.54,17.61,7.11,17.93,26.54,16.16,18.95,20.51,66.19,56.02,95.78,1612.6138,162704.95500000002,9796.9431,5.111022,3.0527140000000004,7082.419371,9903.180611,4850.563798,11757.698839,15914.538173
2021-07-16,15.14,15.68,12.13,21.37,17.76,31.68,43.41,17.54,17.52,23.62,17.33,7.01,17.64,26.24,15.86,18.85,20.44,65.22,55.05,94.05,1548.9357479999999,160570.8918,9606.429540000001,5.117768819999999,3.0140927100000003,7094.352159,9943.923219,4851.566089,11761.626805,15949.005726
2021-07-19,14.78,15.51,12.04,21.06,17.47,31.16,42.72,17.3,17.32,23.4,17.36,6.96,17.53,26.31,15.67,18.2,20.85,64.79,54.57,93.02,1473.0003930000003,161953.89068,9548.321833,5.254000759999999,2.92583349,7099.403308,9942.189326,4852.633886,11766.554063,15960.472057
2021-07-20,14.8,15.52,12.25,21.38,17.51,31.55,42.65,18.32,17.18,23.53,17.43,7.04,17.76,28.07,15.93,18.8,21.33,65.03,55.29,93.8,1381.292095,155538.53290000002,9324.178435,5.222588200000001,2.7595563,7108.327801,9987.265438,4853.777339,11771.569345,15992.634253
2021-07-21,14.94,15.46,12.37,21.39,17.48,31.82,42.41,18.87,16.98,23.88,17.82,7.08,17.84,27.92,16.18,19.0,21.68,64.36,55.4,94.88,1520.323192,166678.42436,10346.217426000001,5.18895622,2.96408036,7114.163417,9981.862195,4854.841295,11773.08982,15990.416228
2021-07-22,14.8,15.6,12.19,21.22,17.26,31.66,42.49,18.7,17.18,24.42,17.98,7.0,17.66,28.07,16.21,19.06,21.43,65.8,55.69,95.13,1526.444059,167963.96967000002,10528.423374,5.20186009,3.07805757,7118.012074,9988.84561,4856.053188,11772.78911,15992.707881
2021-07-23,14.55,15.46,12.13,21.01,17.37,31.68,41.56,18.51,16.85,23.84,18.08,6.99,17.61,28.11,15.99,18.95,21.33,65.82,55.06,94.65,1554.4073339999998,174757.32198,11044.046166,5.202680239999999,3.1671653999999996,7099.946077,9933.502185,4857.165714,11763.600439,15913.240285
2021-07-26,14.85,15.51,12.31,21.18,17.32,32.27,41.55,19.16,16.57,23.92,18.71,7.06,17.92,28.83,16.31,18.75,21.25,65.53,55.33,96.7,1575.138991,192947.40926,11540.270233000001,5.17817044,3.22936879,7093.80354,9888.166455,4858.225029,11761.611125,15908.342109
2021-07-27,14.7,15.22,12.37,21.35,17.0,31.67,41.73,18.92,16.63,24.02,18.04,7.1,18.09,28.83,16.24,17.95,20.78,64.36,54.8,94.7,1621.36023,203927.38799999998,11889.837179999999,5.1710676,3.3365894999999997,7084.540845,9827.934493,4859.53511,11760.190403,15888.569884
2021-07-28,15.06,14.97,12.55,21.85,17.15,31.02,41.94,19.37,16.79,24.38,18.08,7.29,18.68,29.27,16.54,18.0,21.09,63.72,54.43,97.29,1605.102032,204644.37024,11761.557027,5.11723471,3.7426461200000003,7078.910478,9828.881778,4860.503837,11760.923661,15883.601733
2021-07-29,14.88,14.95,12.35,21.64,17.07,30.65,41.54,19.42,16.85,24.41,18.47,7.22,18.58,29.29,16.47,18.38,20.89,64.63,54.46,95.85,1609.3176640000001,203255.11368,12097.981516,5.08221624,3.80175384,7087.335747,9842.318245,4861.418501,11766.378718,15918.908712
2021-07-30,14.46,14.42,12.07,21.27,16.87,29.26,39.53,18.59,16.46,23.6,18.12,7.05,18.38,29.39,16.05,17.85,20.64,59.87,52.82,90.2,1681.644349,219976.78182,12827.209684999998,5.21438492,3.9175646800000004,7065.930796,9747.117678,4862.207313,11762.272181,15809.718415
2021-08-02,14.65,14.77,12.23,21.4,16.58,29.54,39.59,18.89,16.94,23.78,18.08,7.19,18.5,30.12,15.9,17.59,20.8,58.93,53.26,90.34,1712.101242,202684.71948,13495.824588,5.176252409999999,3.82203342,7063.370192,9759.030423,4863.029757,11764.991,15797.896137
2021-08-03,14.83,15.13,12.16,21.52,17.0,30.0,39.81,18.92,16.8,23.84,18.56,7.28,18.68,30.16,16.16,17.9,20.71,58.87,53.68,93.42,1679.521473,198151.73001,13026.308055,5.19825901,3.7062864399999995,7068.635192,9813.038266,4863.768845,11765.652734,15790.602447
2021-08-04,14.45,15.07,11.98,20.58,16.95,29.87,39.74,18.32,16.97,23.63,18.59,7.11,18.16,29.9,15.58,17.3,20.27,56.99,53.83,93.32,1730.8789649999999,205380.16765,14085.661365,5.16901685,3.7761061000000002,7065.925518,9800.424718,4864.54815,11768.534117,15799.281485
2021-08-05,14.44,14.85,11.77,20.36,16.76,29.72,38.92,18.62,16.87,23.16,18.08,7.13,18.21,29.32,17.08,17.27,20.07,56.36,53.31,90.47,1773.464544,214503.75936,14839.459848,5.25089952,3.84789528,7038.991478,9711.449991,4865.355164,11763.498602,15695.372874
2021-08-06,14.86,15.03,12.13,20.81,16.81,30.12,40.51,19.23,17.14,23.5,18.45,7.26,18.72,29.89,16.99,17.47,20.17,56.12,53.05,90.98,1789.112608,223824.22154000003,15112.007843,5.23219204,3.90636169,7051.271927,9709.008361,4866.309375,11765.850431,15706.02705
2021-08-09,14.91,14.91,12.02,20.8,17.12,31.3,39.75,18.98,17.3,23.58,18.21,7.3,18.94,30.21,16.83,17.58,19.95,56.45,55.07,90.41,1855.1339500000001,242210.37033000003,16551.928983,5.23466993,4.2764893200000005,7049.9762,9623.954152,4867.366295,11765.966547,15679.65565
2021-08-10,14.52,14.66,11.71,20.5,16.97,31.09,39.2,19.6,16.72,23.48,18.67,7.24,18.58,29.82,16.84,18.72,19.56,55.33,55.52,91.28,1929.9750499999998,236609.0251,16298.714544999999,5.1905379,4.41782135,7056.45709,9631.328484,4868.309591,11772.235824,15721.256214
2021-08-11,14.4,14.23,11.6,20.58,17.13,30.35,39.13,19.93,16.45,23.65,18.87,7.35,18.79,30.27,17.1,18.3,19.62,55.29,55.2,90.63,2042.93838,237777.29955,16509.559709999998,5.220065549999999,5.2826875499999995,7056.384057,9600.336518,4869.35407,11774.126242,15711.419288
2021-08-12,14.41,13.13,11.35,20.29,16.9,29.47,38.51,19.38,16.09,23.6,18.61,7.22,18.44,28.5,17.19,17.75,19.53,55.94,54.42,90.57,2024.8527239999999,233224.41816,15986.257164,5.25450096,5.06699028,7048.227168,9525.718633,4870.349655,11774.004565,15665.881895
2021-08-13,14.47,13.84,11.26,20.39,16.68,29.69,38.32,20.79,16.38,23.59,18.42,7.26,18.68,28.73,17.46,17.42,19.1,55.35,55.5,89.82,2155.8279399999997,250835.22405999998,17431.461238,5.24817398,5.718794,7034.880442,9420.844971,4871.267867,11774.243159,15616.402549
